,Actual,Future Predict
2001-08-24 00:00:00-04:00,0.6819999814033508,
2001-08-27 00:00:00-04:00,0.6940000057220459,
2001-08-28 00:00:00-04:00,0.6890000104904175,
2001-08-29 00:00:00-04:00,0.6945000290870667,
2001-08-30 00:00:00-04:00,0.6809999942779542,
2001-08-31 00:00:00-04:00,0.6784999966621399,
2001-09-04 00:00:00-04:00,0.6729999780654906,
2001-09-05 00:00:00-04:00,0.6710000038146974,
2001-09-06 00:00:00-04:00,0.6600000262260437,
2001-09-07 00:00:00-04:00,0.6520000100135803,
2001-09-10 00:00:00-04:00,0.6514999866485596,
2001-09-11 00:00:00-04:00,0.6549999713897705,
2001-09-14 00:00:00-04:00,0.6570000052452086,
2001-09-17 00:00:00-04:00,0.6504999995231628,
2001-09-18 00:00:00-04:00,0.6504999995231628,
2001-09-19 00:00:00-04:00,0.6485000252723694,
2001-09-20 00:00:00-04:00,0.6474999785423279,
2001-09-21 00:00:00-04:00,0.6570000052452086,
2001-09-24 00:00:00-04:00,0.6529999971389769,
2001-09-25 00:00:00-04:00,0.6474999785423279,
2001-09-26 00:00:00-04:00,0.6535000205039978,
2001-09-27 00:00:00-04:00,0.6499999761581421,
2001-09-28 00:00:00-04:00,0.6460000276565552,
2001-10-01 00:00:00-04:00,0.6445000171661377,
2001-10-02 00:00:00-04:00,0.6439999938011169,
2001-10-03 00:00:00-04:00,0.6359999775886536,
2001-10-04 00:00:00-04:00,0.6389999985694885,
2001-10-05 00:00:00-04:00,0.6349999904632568,
2001-10-08 00:00:00-04:00,0.637000024318695,
2001-10-09 00:00:00-04:00,0.6355000138282776,
2001-10-10 00:00:00-04:00,0.6345000267028809,
2001-10-11 00:00:00-04:00,0.6380000114440918,
2001-10-12 00:00:00-04:00,0.6355000138282776,
2001-10-15 00:00:00-04:00,0.6345000267028809,
2001-10-16 00:00:00-04:00,0.6395000219345093,
2001-10-17 00:00:00-04:00,0.6349999904632568,
2001-10-18 00:00:00-04:00,0.628000020980835,
2001-10-19 00:00:00-04:00,0.6205000281333923,
2001-10-22 00:00:00-04:00,0.6209999918937683,
2001-10-23 00:00:00-04:00,0.6255000233650208,
2001-10-24 00:00:00-04:00,0.6179999709129333,
2001-10-25 00:00:00-04:00,0.6209999918937683,
2001-10-26 00:00:00-04:00,0.6305000185966492,
2001-10-29 00:00:00-05:00,0.6284999847412109,
2001-10-30 00:00:00-05:00,0.6340000033378601,
2001-10-31 00:00:00-05:00,0.621999979019165,
2001-11-01 00:00:00-05:00,0.6179999709129333,
2001-11-02 00:00:00-05:00,0.6115000247955322,
2001-11-05 00:00:00-05:00,0.6140000224113464,
2001-11-06 00:00:00-05:00,0.6134999990463257,
2001-11-07 00:00:00-05:00,0.6039999723434448,
2001-11-08 00:00:00-05:00,0.612500011920929,
2001-11-09 00:00:00-05:00,0.6384999752044678,
2001-11-12 00:00:00-05:00,0.656000018119812,
2001-11-13 00:00:00-05:00,0.6750000119209291,
2001-11-14 00:00:00-05:00,0.6750000119209291,
2001-11-15 00:00:00-05:00,0.6704999804496765,
2001-11-16 00:00:00-05:00,0.6800000071525574,
2001-11-19 00:00:00-05:00,0.6809999942779542,
2001-11-20 00:00:00-05:00,0.671500027179718,
2001-11-21 00:00:00-05:00,0.6754999756813049,
2001-11-26 00:00:00-05:00,0.6815000176429749,
2001-11-27 00:00:00-05:00,0.7020000219345093,
2001-11-28 00:00:00-05:00,0.703499972820282,
2001-11-29 00:00:00-05:00,0.7129999995231628,
2001-11-30 00:00:00-05:00,0.722000002861023,
2001-12-03 00:00:00-05:00,0.7039999961853027,
2001-12-04 00:00:00-05:00,0.6995000243186951,
2001-12-05 00:00:00-05:00,0.6940000057220459,
2001-12-06 00:00:00-05:00,0.6875,
2001-12-07 00:00:00-05:00,0.6765000224113464,
2001-12-10 00:00:00-05:00,0.6759999990463257,
2001-12-11 00:00:00-05:00,0.6804999709129333,
2001-12-12 00:00:00-05:00,0.6704999804496765,
2001-12-13 00:00:00-05:00,0.6700000166893005,
2001-12-14 00:00:00-05:00,0.6710000038146974,
2001-12-17 00:00:00-05:00,0.6740000247955322,
2001-12-18 00:00:00-05:00,0.6825000047683716,
2001-12-19 00:00:00-05:00,0.671500027179718,
2001-12-20 00:00:00-05:00,0.6704999804496765,
2001-12-21 00:00:00-05:00,0.6765000224113464,
2001-12-26 00:00:00-05:00,0.6834999918937683,
2001-12-27 00:00:00-05:00,0.6759999990463257,
2001-12-28 00:00:00-05:00,0.6710000038146974,
2001-12-31 00:00:00-05:00,0.6529999971389769,
2002-01-02 00:00:00-05:00,0.6524999737739563,
2002-01-03 00:00:00-05:00,0.6579999923706055,
2002-01-04 00:00:00-05:00,0.6700000166893005,
2002-01-07 00:00:00-05:00,0.7095000147819519,
2002-01-08 00:00:00-05:00,0.703499972820282,
2002-01-09 00:00:00-05:00,0.7105000019073486,
2002-01-10 00:00:00-05:00,0.7005000114440918,
2002-01-11 00:00:00-05:00,0.7039999961853027,
2002-01-14 00:00:00-05:00,0.703499972820282,
2002-01-15 00:00:00-05:00,0.6970000267028809,
2002-01-16 00:00:00-05:00,0.7045000195503235,
2002-01-17 00:00:00-05:00,0.7039999961853027,
2002-01-18 00:00:00-05:00,0.6945000290870667,
2002-01-22 00:00:00-05:00,0.6990000009536743,
2002-01-23 00:00:00-05:00,0.7049999833106995,
2002-01-24 00:00:00-05:00,0.7120000123977661,
2002-01-25 00:00:00-05:00,0.7085000276565552,
2002-01-28 00:00:00-05:00,0.6980000138282776,
